ulzhLuWrPK07P1YkdWQLZnQh1JL,2,299534
jyw8VKYEiM1UDzPB7NsisUgBeJ8,2,512200
eLevjJ3Yg279mMPWuYGYRhbJBbq,2,596247
zGVbrulkupqpbwgiNedkJPyQum4,2,592350
svHelD0Hb3TXPAQoPsoBwdDMTvf,2,741228
vDkct38sSFSWJIATlfJw0l3QOIR,2,20982
g7Bxg2j7nbCpKo7U0j1jwU79XPY,1,675490
1rlgIzw129hEl46bFaJZ7wpEEZZ,0,714277
4q2NNj4S5dG2RLF9CpXsej7yXl,2,429617
g8ZyfUC0THygJkVoO2J7NxsdPI5,2,749618
aKx1ARwG55zZ0GpRvU2WrGrCG9o,2,337401
lnWkyG3LLgbbrIEeyl5mK5VRFe4,2,509967
j64CnpmbaKB90Cpprk5hM9kHyJI,2,506281
2uNW4WbgBXL25BAbXGLnLqX71Sw,2,335983
gKnhEsjNefpKnUdAkn7INzIFLSu,2,601666
rejrD9ovTHJbfmpLM0mbEliEPV6,2,638597
uDhnTtSxU5a8DtZdbbin3aZmkmU,2,732450
hCR2i9rK6P4VHMfFw2MT5jDGJcN,2,662334
hPBJckYsL1UOsz44InZ2wYJyJTy,2,778730
aLBo1Ca9PggcWY98ItW5ZkdxTuA,2,583689
gzlbb3yeVISpQ3REd3Ga1scWGTU,1,443791
fYQCgVRsQTEfUrP7cW5iAFVYOlh,2,581032
ppqef9A3tg3PJiIA82gTiA7n9Fi,2,700995
7UWGSwb2gCfa4fALc50QCMVPPDE,2,439213
23S0NEXXOMhhXhF566Pw5sx7hnZ,2,659067
vqzNJRH4YyquRiWxCCOH0aXggHI,2,290859
suORidtGKPO6tWwNqiwGvNo85z3,2,565743
AtsgWhDnHTq68L0lLsUrCnM7TjG,2,299537
mcOuxJptI7UsL4XYwajSieNrkYc,2,687149
xZNw9xxtwbEf25NYoz52KdbXHPM,1,340102
7S9RvfMBWSTlUZ4VbxDY7oLeenk,1,581392
wLRZbtrbV51oQuvqNeK6vhb6btV,2,489245
ziEuG1essDuWuC5lpWUaw1uXY2O,2,458156
fePczipv6ZzDO2uoww4vTAu2Sq3,2,581600
eAUzmhP54bE1vPXaY7FbuZREJlR,1,594718
cmC7bJZ5sCzx9ZsrlXOrYJfYtLc,2,611914
qHcn3PbjVHxBweDZxWpYH3JfugS,2,743439
hddzYJtfYYeMDOQVcH58n8m1W3A,2,741074
eifGNCSDuxJeS1loAXil5bIGgvC,2,141052
db32LaOibwEliAmSL2jjDF6oDdj,2,181812
zdkJs9j6yKo9di0kjtctM01fSMv,2,614409
xKCtoYHUyX8zAg68eemnYa2orep,2,632632
8m5HTXzwewlfXhtZtLlLts53YTW,0,575088
uTALxjQU8e1lhmNjP9nnJ3t2pRU,2,453405
8YZiA1o264dk0cr1USyMdph6SZl,2,9602
1cSHEKYYP8Dpi4o1iBVd4U75FYt,2,578189
gItrnbEbMBbUrdIkFz8kgS2gkt,2,505225
k8Q9ulyRE8fkvZMkAM9LPYMKctb,2,618353
8F9xUvb1JMWUMkFV2Yq3aiueAbq,0,595149
xRWht48C2V8XNfzvPehyClOvDni,2,399579
u3B2YKUjWABcxXZ6Nm9h10hLUbh,2,537915
wy0Xs5mGtD92PyKvsl0lxzbzscG,2,531299
bkuuvDoPkOJpg0ZDzHkUWt8ZG5A,2,571785
n9OzZmPMnVrV0cMQ7amX0DtBkQH,1,509635
1kzUhxh9waTvbV4yW1fU1TaaC1z,2,725649
kZv92eTc0Gg3mKxqjjDAM73z9cy,2,320288
yF45egpHwaYLn4jTyZAgk0Cmug9,2,635302
xNcjlHPRNoqbpaYis0Y3zX4Hq0x,2,447362
xqECHNvzbDL5I3iiOVUkVPJMSbc,1,345940
bAQ8O5Uw6FedtlCbJTutenzPVKd,2,317442
1k6iwC4KaPvTBt1JuaqXy3noZRY,2,347201
kTQ3J8oTTKofAVLYnds2cHUz9KO,2,522938
3ynPnBXQVT2Y0s19fDIPlWKUlxH,0,587496
iIgr75GoqFxe1X5Wz9siOODGe9u,2,583406
hIkKM1nlzk8DThFT4vxgW1KoofL,0,715658
8mcXb3km7hZ8aJKpxxgnvvxt9gW,2,560192
6Zvov912Mm0mrjR5nEGbSujjnGE,2,695958
j73LuQcA21KvkVFcroWWMN8tTJv,2,532067
xnopI5Xtky18MPhK40cZAGAOVeV,2,287947
wuMc08IPKEatf9rnMNXvIDxqP4W,2,671
7WWOiP8F6PHjXpJrnRZfvO2XNW,2,743904
spTr0VYyRtl36Lkk6nCnnbFXhus,2,466622
dtRbVsUb5O12WWO54SRpiMtHKC0,0,338967
e6hgmD0P133bW5EH1kfhscwXN2a,0,736509
1DPUFG6QnGqzpvEaDEv7TaepycM,2,458897
7EGElXVSNnqcPjuhXPd6UVUX1rD,1,520901
f4Rem8TZjMIzhlTzfAfSbhQBct5,2,784447
MGADip4thVSErP34FAAfzFBTZ5,2,427641
t7EUMSlfUN3jUSZUJOLURAzJzZs,0,675327
5vFCHFVLPcU4M8uNXM1ba9y83Iu,0,681019
rfItXrtDGILwsCdmgVxX79phFuI,2,440249
xSDdRAjxKAGi8fUBLOqSrBhJmF0,2,458220
4XYEqHqvcf6vxFhNyeKZz5xbUfV,0,714338
bNo2mcvSwIvnx8K6y1euAc1TLVq,2,524047
wKw7suet4zEZFOPul03qBEKriUV,2,779783
h9vTJ78h0SASYUxg4jV0AQ00oF2,2,671583
4ssDuvEDkSArWEdyBl2X5EHvYKU,2,99861
oyDaF4za9C9GxfYSyZUmj2aZGJT,2,631132
b7BllsQkD6nTkAdtd28UVCmKqVi,2,613911
hC4nTxdhXqFWzgqynGvvXVMiMNp,2,505262
oh6AZL0nnQdnz8bazoDzTAVVHfB,2,669444
xf8PbyQcR5ucXErmZNzdKR0s8ya,2,284052
mKxpYRIrCZLxZjNqpocJ2RdQW8v,1,511987
3ZKtSvr3WIP38jr03Y8ncIoKPyd,2,412656
kWLsOI2CPpdCBiAxpAXPdoE9435,2,599845
sJKcpT5LRuCdGpWm29yH2bMWqT0,2,545330
8K73wvCTBA3XKgZTtOZWgENUnis,2,641790
avl9MEQhtvokNnzoWepkmHBZ2ss,2,574982
RYMX2wcKCBAr24UyPD7xwmjaTn,2,24428
5Sz5nlJENX4Yoc0vRkMZPrOPy9h,2,782100
ihuDg9TeRzoOhv2cZVA8gi50NFl,0,295830
gzFatNrw0lhKD5NxaU6zC7S2KjP,1,659986
cmru6N6Hnw2pJwuo1ctH1CxKqKZ,2,785534
pU1ULUq8D3iRxl1fdX2lZIzdHuI,2,333339
lQfdytwN7eh0tXWjIiMceFdBBvD,2,560050
wMq9kQXTeQCHUZOG4fAe5cAxyUA,1,346910
GAeK18hkfR6rzlo1vITvQhoEiW,2,428045
rzRwTcFvttcN1ZpX2xv4j3tSdJu,2,284053
mINJaa34MtknCYl5AjtNJzWj8cD,2,330457
luBPZjYEIALVs5AKp95OI9aCX9M,0,732472
uxzzxijgPIY7slzFvMotPv8wjKA,2,284054
dmugaSGfMciKOtgRDUiK0RD2iNt,2,460465
1ZUNyvVGTPkeBVXXTMnhIRoXlfo,2,466550
xOmGTJtBgRVSAF4S5dZEUqHqyy5,2,621870
7IiTTgloJzvGI1TAYymCfbfl3vT,2,496243
aSGwXbaTMxUhrfXT6xyZKqoklfB,2,609242
6EiRUJpuoeQPghrs3YNktfnqOVh,2,19995
r2BlIxjAaj0WERGrIehnczNE0On,0,738542
dR1Ju50iudrOh3YgfwkAU1g2HZe,2,359724
80tDCErk6ymHS7YfvqJcbnnTtqa,2,662546
c24sv2weTHPsmDa7jEMN0m2P3RT,2,315635
sdEOH0992YZ0QSxgXNIGLq1ToUi,2,672
v0Air5GTsfgtjsnZyji2lH6r2b8,2,500916
7BEY3dAb6ZVHzND1Ewmw2PTAl76,2,584044
2DyEk84XnbJEdPlGF43crxfdtHH,2,385687
7Ai8vNEv4zEveh12JViGikoVPVV,2,572154
zfE0R94v1E8cuKAerbskfD3VfUt,0,474350
kxc25B05Gq4CbCoWbyTFf9iF0wn,2,518764
soq3AxjALdBfdPAm8H7yuMmNL5Y,2,303857
MBiKqTsouYqAACLYNDadsjhhC0,2,486589
fapXd3v9qTcNBTm39ZC4KUVQDNf,2,423204
n6hptKS7Y0ZjkYwbqKOK3jz9XAC,2,594328
m2RzGRMbdMUcp8S3PYtlPpHa83g,2,655431
bk8LyaMqUtaQ9hUShuvFznQYQKR,2,456740
kPzcvxBwt7kEISB9O4jJEuBn72t,2,677638
2U0oAVAE0lDRhNmJPPYhDW9kQ8t,2,484641
jtrhTYB7xSrJxR1vusu99nvnZ1g,2,522627
cK4tdg9f9hlt5TiaIdFicejzl32,2,744275
irkse1FMm9dWemwlxKJ7RINT9Iy,0,627290
b5cz6BoyHrgBnhfDHOW5hXRWbln,2,449924
qgrk7r1fV4IjuoeiGS5HOhXNdLJ,2,568160
gk179gfqaW3TV191VN7xU0dLAi,0,756278
uGILkFnRrpdiNtDaHeekGZSn5o5,2,591237
ePXuKdXZuJx8hHMNr2yM4jY2L7Z,2,559969
to0spRl1CMDvyUbOnbb4fTk3VAd,2,383498
r2517Vz9EhDhj88qwbDVj8DCRZN,2,293167
8u0QBGUbZcBW59VEAdmeFl9g98N,2,504949
fw02ONlDhrYjTSZV8XO6hhU3ds3,2,424783
4PBwZGBP6ziKuOgHRpbVRyGoqy3,2,500922
wMszdTo0UuGcAEEDHsQL9dmwLIG,2,346709
fECBtHlr0RB3foNHDiCBXeg9Bv9,2,674
bSN9SysoRBMwJKNkfOlQlCw2YQO,2,535292
5Kg76ldv7VxeX9YlcQXiowHgdX6,2,297802
aWxwnYoe8p2d2fcxOqtvAtJ72Rw,2,673
ode14q7WtDugFDp78fo9lCsmay9,2,198663
aB1rCWGMsM2mm1kBDleaPkqUCFo,2,508664
iB64vpL3dIObOtMZgX3RqdVdQDc,2,808
rAGiXaUfPzY7CDEyNKUofk3Kw2e,2,271110
5WXeYnezavNI6hXH74aQYv6yFzj,1,524216
gUEqAmR99OmyEPXb7wJpKtEIwLy,2,50253
iBZhbCVhLpyxAfW1B8ePUxjScrx,2,124905
tcNniniS4rfqrLH0oORikJfnIwY,2,398818
7tOxhq0JYj1VPC5PVY3VZ77rKFi,2,608813
aQvJ5WPzZgYVDrxLX4R6cLJCEaQ,2,454626
lIMrT43BRAXWxtSAtj7Kc0awgVT,1,617708
v5HlmJK9bdeHxN2QhaFP1ivjX3U,2,268896
6t1esuYHkOFO5SejAVFlu6alChr,2,567006
5xz0iq0vOqQpTPxMCLuGR7rlvuY,2,627661
9Z2qT9iZYLzzsCSYu7A4SEQsKX0,1,571627
dPrUPFcgLfNbmDL8V69vcrTyEfb,2,479455
la6QA9tk4Foq8OBH2Dyh5dTcw6H,2,313297
qeRCXsOitUdtDXc5sSVgwYGTZyg,2,787298
kxvxcgRHwV7T3PR4jNFDdQTLPm,2,619278
yx7akzfwbPCLlxKgZ1NycThFC92,1,623491
yQqMvQJ9DZV7J4WkDda5Y8yzsPw,2,576379
wyN1R51euy3c2YHsyiSnc5ovF5t,0,748224
dwsoUEJvDpN00rJJ1bR6DrJ5JjF,0,340382
c3SbZPZPOfGMHq7DB7FnTIMQKuY,1,667141
maib5VlmEqp5xlN8lptnBSftp2o,2,565426
9Z1zkb4Z9hUlEuC0oMagVJaPUeS,0,716258
gGEsBPAijhVUFoiNpgZXqRVWJt2,2,354912
sKCr78MXSLixwmZ8DyJLrpMsd15,2,8587
zDETzyiUH9r3OMDioeCs8LZpY50,2,503929
sgheSKxZkttIe8ONsf2sWXPgip3,2,585
4srdg5SoxREXha5kibwZBvsqNtV,0,227348
4Jwof1qQ6U99TZFkBCngBdfW8J2,2,560964
cjzU4g6SlScnP4MdkleyI25KGlR,2,582014
svIDTNUoajS8dLEo7EosxvyAsgJ,2,450465
w9kR8qbmQ01HwnvK4alvnQ2ca0L,2,301528
bdidDnAZwchN5vTenoNuhGPJTri,2,722913
mE2WdHdIwPdnOpfrswpvm6ZyKJu,2,599399
qT5YjDsz5Ud7OHXyDvqtrMZXsdE,1,648043
tuFaWiqX0TXoWu7DGNcmX3UW7sT,2,378064
c9XxwwhPHdaImA2f1WEfEsbhaFB,2,351286
c59eplVELdwrUfGBUAZVin3HfaL,2,597398
9Bb6K6HINl3vEKCu8WXEZyHvvpq,2,615643
r15SUgzjL8bablcdEkHk9T7TSRl,2,480042
uXDfjJbdP4ijW5hWSBrPrlKpxab,2,862
oXg6oXbrn0H55WOQly2SqW2oXLy,2,629277
jhWbYeUNOA5zAb6ufK6pXQFXqTX,2,324786
cXOLaxcNjNAYmEx1trZxOTKhK3Q,2,8355
cmpOaiRtjnhLNF2iPslMXCOcVJ,2,436931
4BgSWFMW2MJ0dT5metLzsRWO7IJ,2,726739
yGSxMiF0cYuAiyuve5DA6bnWEOI,2,293660
q719jXXEzOoYaps6babgKnONONX,2,372058
iaqCTnELPQumaMWZid93pXBxTuI,2,676691
dAKqq0NKuWcQ2YnqVSb5RfGJA74,2,774785
76rlfITDiYRiraGuE64QMGtvohs,0,720026
4q2hz2m8hubgvijz8Ez0T2Os2Yv,2,520763
bkld8Me0WiLWipLORRNfF1yIPHu,2,624963
g6n8G0xPnBVUIKKK41sNmbZB5h4,2,675
maqsygPJvhESIOQGclUAEEWxNC,2,554590
5aL71e0XBgHZ6zdWcWeuEhwD2Gw,2,721656
myf3qzpeN0JbuFRPwSpJcz7rmAT,1,458305
6iO8TJCyLI4BiPYOvdwzPV2bhoV,2,34433
5UsK3grJvtQrtzEgqNlDljJW96w,2,209112
2mtQwJKVKQrZgTz49Dizb25eOQQ,2,246655
p71YgDQk5sFHTqF3FBygLPmZEX5,2,787923
oljiDFPyMY437BRRV69AzVDSiKy,2,809
6LlqyjAik3Kh68QQ9AchSJEF0Z5,2,635744
cSpM3QxmoSLp4O1WAMQpUDcaB7R,2,449985
bkz7ZoqJMFziqF8yQzkmfMRUEG,2,623926
gfJGlDaHuWimErCr5Ql0I8x9QSy,2,297762
cVo7lylXAUDGuvDZBUYaP8Zjbku,2,429471
4CkArpSqySpBQH95Oqr94ktU6rU,2,44251
nrsx0jEaBgXq4PWo7SooSnYJTv,2,274855
A2YlIrzypvhS3vTFMcDkG3xLvac,2,582596
gLhYg9NIvIPKVRTtvzCWnp1qJWG,2,428078
nMNVfz2bmcgj9Du0wywVHjbRIsz,2,576393
eivQmS3wqzqnQWILHLc4FsEfcXP,2,363088
duqg6CiSik02nSXjiQHo8TcwY4b,2,359983
4I0CQfnMy6sRR7QhgqsXR16TmIs,2,645541
dImWM7GJqryWJO9LHa3XQ8DD5NH,2,337339
d5QfKjWG5UcEbbo7btAmXnJpaOn,2,587808
AiRfixFcfTkNbn2A73qVJPlpkUo,2,375588
9zfwPffUXpBrEP26yp0q1ckXDcj,2,399055
tMs8ZJ2dNJ0fExF7ISXJvOov4Y6,1,433945
hVGBsF3MvHuBxLsAaBVjNoU58X,0,733491
gtwqIYSOCRwEndZTg9s6iWjEZc1,2,638134
mI4SPs0bZQm7bGVZKToC8KUsTd,2,14248
2mIRhKx5hOjsmbp4YAc4n0sJNHr,2,633163
d7LKwASjH0rgbSIz0eqUbzHZWe3,2,695568
110CYDvtnVRWs9meC4lsZCz98vg,2,76600
z7uo9zmQdQwU5ZJHFpv2Upl30i1,2,767
gKyvJ8u2US61pHR56C2DoVbwnu,2,451156
78lPtwv72eTNqFW9COBYI0dWDJa,2,1726
AwkmMTKJBAatbeAVhTwhcU3Pyp4,2,738215
czynIdEiHjpGhUWMnoax7Q3lMAE,1,573560
y4MBh0EjBlMuOzv9axM4qJlmhzz,2,283995
afdZAIcAQscziqVtsEoh2PwsYTW,2,399360
9JV0LOcazudqEcz2NNOMqEIzACz,2,552687
66GUmWpTHgAjyp4aBSXy63PZTiC,2,581734
qIicLxr7B7gIt5hxZxo423BJLlK,2,385128
vHdVU0HyyB6k6kuYt8qjwTz9one,2,504253
xLal6fXNtiJN6Zw6qk21xAtdOeN,2,118406
gEU2QniE6E77NI6lCU6MxlNBvIx,2,157336
63kGofUkt1Mx0SIL4XI4Z5AoSgt,2,216015
2kWVSZfK9gbbNQD93Qwi8VvYjlB,2,774810
gajva2L0rPYkEWjzgFlBXCAVBE5,2,335984
cg6xjZOnGsYYqC7SH3o8oJV9Vr1,0,480157
jyLtEHfPRh1sah9hssP7tbaPGPc,2,416194
iGoXIpQb7Pot00EEdwpwPajheZ5,2,12444
wfxqobg0Do8OwIO6IUM7LWHF1mV,2,500921
gLhHHZUzeseRXShoDyC4VqLgsNv,2,425
dzBtMocZuJbjLOXvrl4zGYigDzh,2,420818
lhMIra0pqWNuD6CIXoTmGwZ0EBS,0,590995
jMyudM6LM9VfIsR8ZRghlSpAdfv,0,347548
aQ7ZUDxcSf8U4ynCstNCMLgdhrD,2,613200
7QGdIJWWTkPhVjpQ0zA6z69khod,2,348893
k8Oj2YlFKbwj1SNKZcb5Fw1Yosj,0,741998
3EQ844RgkCg5WQvx3tCNuZ5qf8S,2,653756
hXgmWPd1SuujRZ4QnKLzrj79PAw,2,438650
fvTGWaQejnHQBZbEOrdbb38NBTC,0,648990
30SLnoKmYNyRPkKCYowsrGLRnJA,2,573699
rq50n8wt2QeOoZrnmlsNO2hPPAV,2,214756
wpC0bIYYfAY0wLa8sjlzIspMQr4,2,610461
2LwamrHAmxqEHsT9JViFJxT08Ek,1,524251
kZHnblqmTBUBgzYBIxWIz9txsEi,2,514921
bKthjUmxjHjvJK8FktFfQdmwP12,1,703745
o3b8nenAzu5OJk7sbPJURwmeHSV,2,9948
fYaLA6hmXPRnJqk4XHS2O82Rzph,2,271954
6Y9fl8tD1xtyUrOHV2MkCYTpzgi,2,595743
wdgPgnPv6n7VaHXza54sWfWlQMU,2,656563
cdzSomIRij1EbdetsMvRj4VQoJ8,2,675108
iiZZdoQBEYBv6id8su7ImL0oCbD,2,324857
6WBeq4fCfn7AN0o21W9qNcRF2l9,2,10138
3Gkb6jm6962ADUPaCBqzz9CTbn9,2,8966
2mxS4wUimwlLmI1xp6QW6NSU361,2,177572
xT98tLqatZPQApyRmlPL12LtiWp,2,122917
82yxvnYtgeRzsq5f9USlrFJI05s,2,657811
27zvjVOtOi5ped1HSlJKNsKXkFH,2,49519
4WT7zYFpe0fsbg6TitppiHddWAh,1,75624
9kB56ZdMB6RgY5QtX9Bar45jCeI,2,438590
hXWBc0ioZP3cN4zCu6SN3YHXZVO,2,324552
4rjHhj1BAREc9zNFU8FheLJQdFf,1,621151
kHgWI1AbYnYPZrUl5DCwzq9tyB2,2,9487
bJ0DxWQDLdjSJmFHwtximVdgJ5P,2,10674
MvYpKlpFukTivnlBhizGbkAe3v,2,402900
fHNRCQRDYm2gMvljdjiXKC2vRrV,2,599396
fnbjcRDYn6YviCcePDnGdyAkYsB,2,263115
3H1WFCuxyNRP35oiL2qqwhAXxc0,1,396535
da22ZBmrDOXOCDRvr8Gic8ldhv4,2,12445
gbtwoYMWlG0HZe7sDaTOoijtXCu,2,270946
6sG0kbEvAi3RRLcGGU5h8l3qAPa,2,654028
r4Lm1XKP0VsTgHX4LG4syAwYA2I,2,590223
cODqUZ3XzDz4lkhxw0OnaUSfz8R,2,559957
cDbOrc2RtIA37nLm0CzVpFLrdaG,2,513584
wz7Zvc1zoDGc5cZfzXl469kBe6T,2,588073
8o2ADoAyG796UwTjwBFjPyBz0yG,2,11674
v3QyboWRoA4O9RbcsqH8tJMe8EB,2,480530
mbPrrbt8bSLcHSBCHnRclPlMZPl,2,109445
2zYfzA3TBwrMC8tfFbpiTLODde0,2,336843
vtfsNxAsDHElFvYHUc9Khwqg17Y,2,595172
bQ6VHfXvBvlhqCXCm1GezQe1YUX,2,589885
253hyOYeSStw3uE9ibKIeJGRaHJ,2,792517
xPS25WUeanHcG4ubc7ZAm2Sg4M3,0,718022
doAzav9kfdtsoSdw1MDFvjKq3J4,2,345938
utH781EwjzzXQC6fZUO3cw8L5Ht,2,433249
lW0kUtXTOVlHTVhDO2VzNBACAHX,2,335797
aPs1OaVda0l0RRhHc91ulDJuqt,2,579792
l3smhHvnczXg8E2WzysRVKIXSYJ,2,487680
cQvc9N6JiMVKqol3wcYrGshsIdZ,2,345887
tX2gco2U4MlKEWwM4UkiIf1C74e,2,785976
rG7rDoTe1ZEa936eonDCkV76nkx,2,554596
csVZ2ZQCj98XdZoCuW1aixMYJ0W,2,575813
AhTO2QWG0tug7yDoh0XoaMhPt3J,2,346685
eVGu0zsezaSCuN67zgNhzjeNI9Z,2,863
wsjMMWCp259cNAsuYLgaHYQYWdM,2,570503
sOxr33wnRuKazR9ClHek73T8qnK,2,106646
bo94ZQ0SlFRHL3fGPHNBYQDlnhl,1,692969
qhPtAc1TKbMPqNvcdXSOn9Bn7hZ,2,68721
sO7s9SHO7W1thAwkRJGgLso68gZ,2,774372
lTRPVlwvDnTaA7b1JFJP3k6ipA5,2,453831
nFQkn1KE0Is3FUW0yPPgdVvCnlo,2,366170
qjnNdjrZIdi7d316SjjkgEjJRSg,2,429415
vzvMXMypMq7ieDofKThsxjHj9hn,2,260346
blB1T2zUAqP9Qv8dyoB9Xn7W7qI,2,746422
msqWSQkU403cQKjQHnWLnugv7EY,2,400535
mmznhaQDwlHWpUwKuNxtQiubbmM,2,68726
9ZedQHPQVveaIYmDSTazhT3y273,2,337167
btrers8SNujMJhxjLvjh7AJpN3T,0,664168
itvuWm7DFWWzWgW0xgiaKzzWszP,2,13640
c6hmAgPVXxZHwMHfS9z3W2n9Gz9,0,753926
yce0CZPWd0GGudksRJi8p4gDj1M,2,526019
7zUTOTCi5PfvboAOYFgDf6vejmr,2,557968
eGfIsvdrUhTlQOkxQIELU7obDYj,2,438689
9lFKBtaVIhP7E2Pk0IY1CwTKTMZ,2,260513
hVSOXCBuPXw8yXqbNfwU9ogIp88,2,557940
4nssBcQUBadCTBjrAkX46mVEKts,2,11224
a0j18XNVhP4RcW3wXwsqT0kVoQm,2,399402
jjMJy5OxJHpFIaboCklDIYdcfpD,2,504562
7BsvSuDQuoqhWmU2fL7W2GOcZHU,2,490132
fMMrl8fD9gRCFJvsx0SuFwkEOop,2,338952
94RaS52zmsqaiAe1TG20pdbJCZr,2,445651
o7RY5zNHdH2heGS1hET2Rt6hZOe,2,400155
ffdPUteSePSqJEhKJKwgSIWumC2,1,726208
AboUXTrDWEi0PuZUqaft0iwBTm7,2,689249
wp6OxE4poJ4G7c0U2ZIXasTSMR7,2,76338
dFDNb9Gk1kyLRcconpj7Mc7C7IL,2,532865
uHpHzbHLSsVmAuuGuQSpyVDZmDc,2,556678
3G6RPpafXApTzn56cbVqLBp9uSz,2,379291
ykUEbfpkf8d0w49pHh0AD2KrT52,2,420817
5jdLnvALCpK1NkeQU1z4YvOe2dZ,2,576156
ne2xAzlgSaWvBrYGw2LkO8W5pHi,0,320846
8apzu9JFTUMtOpYkHk6LNPOs3pY,0,516632
ifSMo5x7SDXpettRt8TWY9EOquM,2,508138
gJSvIsI6oQfFim0PGyuuiCYfqKs,2,397567
P4bxuNq5XT0Wc3MYpoLP52e0P6,2,409502
eGtNJvZXGl1iglpyzH5RPgWhQ85,2,10895
byoY2stdullEcVjlaWs1ENXyrDm,2,530079
shi9Fdv2noZXOkGZLjqMBSfbGVW,2,605368
5DSVYlKwEzGBxTkS95L73c3oxLs,2,530382
bvN8iUpHyBIvniUk4e52SUZMA7Z,2,127585
seCbcjdZYUl8SRKjeWfyi2ngzFj,2,76589
zndqKR7TTDVWMgD0CSqARVugXoP,2,39106
r2QyrroXgmZu3EfNoIokE4TKuui,0,636879
fK3U8xulldz6lhMDuz3LFB7ngWH,2,105965
gCUfNDuNVdexKexyr9hmv08gvNM,2,396557
v6NodCMzqilx0Xw541P65WFnDfE,2,575446
vloNTScJ3w7jwNwtNGoG8DbTThv,2,420809
yO3749nMhVrPW2uzKZkkaKNfXvD,2,565179
bXLVZGgLgd7OwbfP6fC5GCfrxuD,0,715123
fyy1nDC8wm553FCiBDojkJmKLCs,2,260514
bqb9WsmZmDIKxqYmBJ9lj7J6hzn,0,381288
jHE7WUf3FDod8vw3O3twh0JVZun,2,50620
84s4LMWuGbm4xPWW5PSbHyQhh33,0,23823
